"customer_id","customer_name","sales_region","email","customer_tier","join_date","phone","loyalty_points","subscribed"
"743942","Thomas Chen","Northwest","thomas.chen319@gmail.com","Bronze","2023-09-23","+1-526-436-2071",9788,""
"446845","Priya Rossi","Midwest","priya.rossi196@icloud.com","Silver","2018-12-03","+1-372-737-8560",4580,1
"748832","Charles Rodriguez","Southeast","charles.rodriguez937@gmail.com","Platinum","2023-09-03","+1-133-046-9526",135,1
"402531","Mei Hernandez","Southeast","mei.hernandez990@gmail.com","Silver","2020-05-31","+1-297-720-8146",4998,1
"189804","Susan Ali","Northeast","susan.ali497@icloud.com","Bronze","2022-10-05","+1-022-862-1697",3279,1
"298109","James Garcia","Northeast","james.garcia289@gmail.com","Gold","2021-10-09","+1-905-396-4426",13505,""
"867657","Jessica Fernandez","West Coast","jessica.fernandez20@gmail.com","Silver","2018-09-22","+1-866-425-8955",5653,""
"234485","Sarah Rossi","Southeast","sarah.rossi990@work.org","Gold","2020-01-26","+1-386-051-4156",13098,1
"564209","Linda Garcia","Midwest","linda.garcia512@hotmail.com","Platinum","2022-08-30","+1-867-572-4386",3760,1
"860228","James Wilson","Midwest","james.wilson569@work.org","Bronze","2023-12-30","+1-855-416-4728",3398,1
"351829","Michael Silva","Southwest","michael.silva828@company.com","Platinum","2022-05-09","+1-672-816-7660",13721,1
"152011","Mei Nguyen","Southeast","mei.nguyen288@mail.com","Silver","2018-08-20","+1-487-211-6876",7521,1
"733363","Wei Lee","Southeast","wei.lee629@gmail.com","Silver","2023-05-20","+1-334-771-9299",6709,1
"323302","Carlos Martin","Southwest","Invalid","Gold","2020-03-31","+1-684-475-4903",14330,1
"347849","Mei Müller","Northeast","mei.müller408@icloud.com","Silver","2023-05-09","+1-821-595-8409",7051,""
"521903","Raj Rossi","Southeast","raj.rossi581@outlook.com","Platinum","2020-04-05","+1-822-863-6374",12968,1
"178338","Elena Miller","West Coast","elena.miller713@yahoo.com","Silver","2023-04-20","+1-609-195-0584",1506,""
"950057","Yuki Miller","Northwest","yuki.miller934@gmail.com","Bronze","2021-08-14","+1-189-162-9038",7937,1
"199509","Charles Nguyen","Northwest","charles.nguyen317@icloud.com","Bronze","2018-07-26","+1-455-095-3118",9907,1
"785131","Zara Martinez","Northwest","zara.martinez590@icloud.com","Gold","2018-09-01","+1-283-446-1681",11228,1
"876093","Jennifer Williams","Southwest","jennifer.williams641@gmail.com","Bronze","2018-05-20","+1-439-981-2599",6739,1
"846842","Mary Moore","Midwest","mary.moore352@company.com","Gold","2019-12-15","+1-872-146-4042",14132,""
"416538","Barbara Patel","Midwest","barbara.patel47@gmail.com","Bronze","2021-10-14","+1-383-758-4461",11702,1
"596262","Priya Rossi","Southwest","priya.rossi65@gmail.com","Bronze","2020-09-11","+1-826-187-9029",6162,1
"739162","Linda Ali","Southwest","linda.ali194@icloud.com","Silver","2018-07-08","+1-918-030-3307",3300,1
"841368","James Martin","Northeast","james.martin710@outlook.com","Gold","2020-09-02","+1-551-948-4866",11756,1
"715352","Raj Silva","Northwest","raj.silva612@outlook.com","Platinum","2020-10-24","+1-065-701-2885",12697,1
"408415","Mei Brown","Northeast","mei.brown72@icloud.com","Bronze","2024-03-05","+1-396-161-6280",164,1
"820228","Thomas Singh","Midwest","thomas.singh117@company.com","Bronze","2019-08-06","+1-932-974-5613",5004,1
"453310","David Chen","Northeast","david.chen808@yahoo.com","Bronze","2024-01-02","Invalid",6486,1
"724626","Priya Lee","West Coast","priya.lee35@icloud.com","Bronze","2020-07-22","+1-886-771-5350",12729,1
"459728","Christopher Smith","West Coast","christopher.smith866@yahoo.com","Bronze","2019-03-20","+1-852-129-2404",10746,1
"451996","Barbara Lee","Southeast","barbara.lee755@outlook.com","Bronze","2018-08-01","+1-063-592-6436",2222,1
"806651","Sarah Smith","Northeast","sarah.smith306@icloud.com","Platinum","2023-05-05","+1-700-192-0155",13206,""
"726824","Susan Garcia","Southwest","susan.garcia470@icloud.com","Bronze","2022-06-19","Invalid",2434,1
"370189","Omar Fernandez","West Coast","omar.fernandez397@outlook.com","Platinum","2019-03-08","+1-621-717-6269",11186,1
"133679","Karen Patel","Northeast","Invalid","Bronze","2020-11-26","+1-132-274-4207",9805,1
"635167","Raj Jones","Midwest","raj.jones167@mail.com","Gold","2022-01-15","+1-283-523-2308",7118,1
"881259","Priya Lopez","Southwest","priya.lopez497@work.org","Silver","2023-07-13","+1-987-044-2980",12578,""
"220843","John Martinez","Northeast","john.martinez337@icloud.com","Silver","2022-09-13","+1-032-962-3754",14413,1
"651046","Joseph Fernandez","West Coast","joseph.fernandez132@mail.com","Bronze","2020-09-08","+1-518-249-8639",9963,""
"188091","Jennifer Rodriguez","West Coast","jennifer.rodriguez957@company.com","Silver","2019-06-25","+1-336-450-8984",13968,1
"117475","James Wilson","Midwest","james.wilson381@yahoo.com","Silver","2018-04-02","+1-843-428-7315",1273,1
"981842","Christopher Nguyen","Southwest","christopher.nguyen999@outlook.com","Silver","2020-12-14","+1-571-554-2143",6661,""
"622722","Raj Silva","Southeast","raj.silva673@outlook.com","Bronze","2018-01-22","+1-727-237-7524",9785,1
"100895","Zara Anderson","Northeast","zara.anderson866@icloud.com","Bronze","2022-12-27","+1-759-251-2329",3923,""
"811885","Unknown","Northeast","jessica.moore181@outlook.com","Bronze","2020-11-01","+1-767-286-2198",13999,1
"120091","David Wilson","Northeast","david.wilson550@company.com","Silver","2018-02-16","+1-556-213-6059",2317,1
"214326","Yuki Anderson","Southwest","yuki.anderson642@outlook.com","Bronze","2020-06-05","+1-233-188-9363",12186,""
"302978","David Singh","Northwest","Invalid","Bronze","2021-03-23","+1-836-408-2709",9155,1
"217592","Unknown","West Coast","fatima.rossi86@icloud.com","Platinum","2019-11-14","+1-341-990-8817",210,1
"291657","John Martin","Southeast","john.martin655@yahoo.com","Bronze","2019-09-04","+1-393-117-4547",8755,""
"521090","Robert Chen","Southwest","robert.chen64@gmail.com","Bronze","2023-05-26","Invalid",12271,1
"157705","Carlos Ali","Northeast","carlos.ali405@outlook.com","Bronze","2023-11-16","+1-457-727-1251",1842,1
"599290","Mei Miller","Northeast","mei.miller555@hotmail.com","Gold","2022-02-11","+1-053-453-9755",11969,1
"311131","Linda Jones","Northeast","linda.jones575@yahoo.com","Platinum","2021-11-05","+1-284-355-2666",13368,""
"400548","Unknown","Northeast","david.martinez550@yahoo.com","Bronze","2021-03-02","+1-674-121-4585",2202,1
"372136","John Moore","Midwest","john.moore614@outlook.com","Silver","2020-10-07","+1-217-512-3739",7214,1
"875475","David Patel","Midwest","david.patel407@outlook.com","Bronze","2024-03-07","+1-097-311-6402",1751,""
"353137","Patricia Hernandez","Midwest","patricia.hernandez694@company.com","Platinum","2022-07-15","+1-327-610-7789",12713,""
"229498","Wei Lopez","International","wei.lopez555@work.org","Silver","2020-12-01","+1-052-427-3275",7998,1
"829585","Sofia Fernandez","Midwest","Invalid","Bronze","2023-06-12","+1-173-221-4629",5945,""
"770505","Yuki Ali","Northeast","yuki.ali174@work.org","Silver","2021-09-11","+1-210-102-1295",10307,1
"937950","Jessica Anderson","Northeast","jessica.anderson808@work.org","Gold","2021-03-23","+1-998-127-8718",4397,""
"903873","Barbara Rodriguez","Northeast","barbara.rodriguez555@yahoo.com","Bronze","2022-07-24","+1-945-873-6909",4846,1
"932400","Jessica Hernandez","West Coast","jessica.hernandez801@work.org","Gold","2019-08-15","+1-465-795-6297",12437,1
"770333","Mary Chen","Northeast","mary.chen481@gmail.com","Gold","2019-10-28","+1-103-441-3413",10836,""
"262606","Karen Patel","Midwest","karen.patel283@icloud.com","Bronze","2021-12-03","+1-050-086-0853",4917,1
"186444","Christopher Anderson","Southwest","christopher.anderson427@outlook.com","Gold","2023-03-20","+1-437-546-0102",13133,1
"193931","Robert Singh","Midwest","robert.singh896@icloud.com","Silver","2020-04-04","+1-418-488-1085",339,1
"445151","Sofia Moore","West Coast","sofia.moore41@mail.com","Silver","2024-05-04","+1-515-924-7860",9825,1
"939635","Zara Kim","Midwest","zara.kim88@icloud.com","Gold","2022-03-31","+1-864-897-2583",6394,1
"994167","Elena Martin","Northwest","elena.martin87@gmail.com","Bronze","2019-09-15","+1-475-728-6998",7635,1
"500220","Karen Martinez","Midwest","karen.martinez70@icloud.com","Gold","2022-09-18","+1-666-603-0639",11296,""
"992049","Sofia Jones","Southwest","sofia.jones792@mail.com","Bronze","2020-03-03","+1-906-939-2982",3144,1
"643233","Zara Hernandez","Midwest","zara.hernandez988@icloud.com","Silver","2022-04-27","+1-155-378-8159",13421,1
"545564","James Martin","Northeast","james.martin564@yahoo.com","Gold","2023-03-24","+1-819-840-3657",2217,1
"626773","Yuki Lee","Southeast","yuki.lee413@mail.com","Gold","2021-11-24","+1-437-974-0971",4812,""
"337720","linda miller","Southeast","linda.miller407@gmail.com","Silver","2022-10-06","+1-367-874-6022",2444,1
"684944","Thomas Ali","Southeast","thomas.ali687@company.com","Bronze","2022-01-17","+1-396-885-2922",10422,""
"997933","Linda Smith","West Coast","linda.smith252@company.com","Platinum","2022-02-20","+1-042-652-9179",6143,""
"428878","Yuki Anderson","Northeast","yuki.anderson240@gmail.com","Bronze","2018-02-27","+1-374-936-4987",2116,""
"734040","John Fernandez","Southeast","john.fernandez732@gmail.com","Silver","2023-05-17","+1-120-208-8687",9824,1
"132475","Sarah Martin","Southwest","sarah.martin669@work.org","Gold","2018-03-12","+1-895-239-7072",432,""
"724818","Richard Patel","Northeast","richard.patel693@yahoo.com","Silver","2022-09-16","+1-391-792-2501",817,1
"896158","Carlos Johnson","Northeast","carlos.johnson437@work.org","Bronze","2022-08-04","+1-666-920-6336",12077,1
"182497","Mei Jackson","West Coast","mei.jackson755@outlook.com","Gold","2023-06-26","+1-199-263-7075",14976,""
"474550","Priya Rossi","Southeast","priya.rossi909@outlook.com","Bronze","2020-10-30","+1-256-900-1964",14426,1
"689719","Priya Garcia","Southeast","priya.garcia297@icloud.com","Bronze","2024-01-15","+1-077-698-4886",14118,""
"868442","Mei Kim","West Coast","mei.kim774@outlook.com","Silver","2022-12-30","+1-515-488-9476",7941,1
"190204","Lisa Davis","Northwest","lisa.davis727@work.org","Gold","2018-09-22","+1-451-358-1687",3891,1
"555936","Elena Martinez","Southwest","elena.martinez540@mail.com","Silver","2020-02-25","+1-435-631-1033",11331,1
"113321","Robert Hernandez","Northeast","robert.hernandez363@work.org","Silver","2020-05-16","+1-787-594-8964",999,1
"550169","David Miller","Midwest","david.miller657@outlook.com","Platinum","2023-07-04","+1-200-089-4361",9416,1
"306597","Joseph Garcia","Southeast","joseph.garcia400@mail.com","Silver","2022-02-12","+1-378-535-5227",574,""
"536241","Carlos Kim","Northwest","carlos.kim700@work.org","Silver","2022-02-16","+1-808-154-3585",4569,""
"108271","Priya Brown","West Coast","priya.brown874@icloud.com","Platinum","2021-11-21","+1-106-994-0823",7740,""
"565579","Sarah Martin","West Coast","sarah.martin584@outlook.com","Gold","2023-12-13","+1-813-983-6495",7831,""
"580844","Sofia Williams","Midwest","sofia.williams906@work.org","Bronze","2021-03-21","+1-186-286-8957",14143,""
"592417","David Taylor","Northeast","david.taylor590@mail.com","Bronze","2024-03-08","Invalid",3972,""
"336090","Barbara Rodriguez","Northeast","barbara.rodriguez569@hotmail.com","Platinum","2020-11-09","+1-803-638-6161",6976,1
"828668","John Jackson","Southwest","john.jackson89@icloud.com","Platinum","2022-03-14","+1-564-516-3351",10801,1
"815961","Christopher Moore","Southeast","christopher.moore249@yahoo.com","Platinum","2021-04-23","+1-586-671-5450",1974,1
"396053","Fatima Moore","Midwest","fatima.moore848@gmail.com","Silver","2024-05-09","+1-784-710-8733",3270,1
"676670","Mei Kim","Northeast","mei.kim212@gmail.com","Bronze","2024-04-11","+1-171-394-9798",229,1
"278304","joseph garcia","Midwest","joseph.garcia5@company.com","Gold","2023-01-31","+1-256-299-2084",4273,1
"789488","Christopher Ali","Southeast","christopher.ali283@icloud.com","Platinum","2018-11-09","+1-366-614-7634",14292,1
"279096","Fatima Miller","Midwest","fatima.miller953@mail.com","Silver","2018-11-19","+1-497-666-0850",1625,1
"211904","Christopher Lee","West Coast","christopher.lee893@hotmail.com","Silver","2020-10-16","+1-905-304-6218",5561,1
"758347","Susan Martinez","Southwest","susan.martinez60@outlook.com","Silver","2022-06-05","+1-025-692-3099",4864,1
"422199","Mei Taylor","Unknown","mei.taylor929@mail.com","Bronze","2023-04-23","Invalid",10218,""
"522342","Priya Rodriguez","West Coast","priya.rodriguez277@mail.com","Bronze","2021-08-06","+1-333-025-5054",2802,""
"826023","Wei Garcia","Midwest","wei.garcia258@hotmail.com","Bronze","2019-10-05","Invalid",2378,1
"803057","Carlos Anderson","Midwest","carlos.anderson161@hotmail.com","Gold","2021-11-05","+1-214-244-0026",12831,1
"930954","Sofia Taylor","Midwest","sofia.taylor191@hotmail.com","Platinum","2021-10-29","+1-185-037-4354",9371,1
"972034","Mei Thomas","Northeast","mei.thomas631@gmail.com","Silver","2019-03-13","+1-326-682-6810",114,1
"610417","elena ali","International","elena.ali324@hotmail.com","Bronze","2024-02-26","+1-358-609-9369",137,1
"127630","Zara Brown","Midwest","zara.brown572@icloud.com","Silver","2019-04-24","+1-516-804-4061",6529,1
"405020","Unknown","West Coast","christopher.fernandez178@outlook.com","Gold","2023-11-06","+1-698-226-6495",12036,1
"464138","Wei Thomas","West Coast","wei.thomas635@gmail.com","Bronze","2018-12-14","+1-672-169-4406",7291,1
"367284","Omar Anderson","Southeast","omar.anderson211@outlook.com","Silver","2021-09-08","+1-864-847-9100",838,1
"767249","Raj Singh","Northeast","raj.singh306@work.org","Silver","2021-04-08","+1-311-158-6659",2685,""
"917742","Sofia Jackson","West Coast","sofia.jackson437@hotmail.com","Bronze","2019-09-08","+1-984-685-6884",10976,1
"804473","Carlos Wilson","Northwest","carlos.wilson910@outlook.com","Bronze","2023-04-24","+1-253-248-6122",966,1
"421466","Priya Chen","Northeast","priya.chen544@mail.com","Bronze","2021-03-12","+1-051-113-3319",12225,1
"374138","Omar Rossi","Northwest","omar.rossi131@yahoo.com","Silver","2022-05-18","+1-700-016-2768",14318,""
"148108","Michael Taylor","Northeast","michael.taylor32@company.com","Silver","2020-05-02","+1-457-405-7022",2552,1
"899606","Omar Davis","Midwest","omar.davis44@gmail.com","Bronze","2018-02-21","+1-564-771-6791",7693,1
"658183","JOHN JONES","International","john.jones748@outlook.com","Platinum","2023-08-26","+1-850-417-7150",14292,1
"374195","Carlos Smith","West Coast","carlos.smith549@hotmail.com","Bronze","2021-03-22","+1-029-981-6035",1393,1
"658562","Linda Thomas","Northwest","linda.thomas758@mail.com","Bronze","2022-11-27","+1-724-856-8864",11793,1
"471670","Jessica Taylor","Northeast","jessica.taylor488@work.org","Bronze","2019-06-08","+1-613-694-7250",2317,1
"956768","Richard Singh","Southeast","richard.singh233@yahoo.com","Silver","2023-02-05","+1-002-898-5446",9578,""
"575752","Lisa Martinez","Southeast","lisa.martinez980@outlook.com","Bronze","2020-01-09","+1-351-651-3658",13556,1
"604939","Sarah Müller","International","sarah.müller238@mail.com","Gold","2023-08-01","+1-872-467-0454",1874,1
"776589","Raj Jones","Northeast","raj.jones303@company.com","Gold","2024-04-25","+1-811-404-4210",4500,1
"769528","Sarah Nguyen","Northeast","sarah.nguyen390@work.org","Bronze","2021-08-09","+1-200-659-8745",10098,1
"686287","Priya Nguyen","Midwest","priya.nguyen634@mail.com","Gold","2018-07-25","+1-170-448-4445",12061,1
"275637","Robert Davis","Southeast","robert.davis177@gmail.com","Gold","2020-04-12","+1-549-209-3162",3362,1
"884786","Robert Kim","Southeast","robert.kim44@work.org","Platinum","2022-12-12","+1-192-652-3323",14431,1
"524823","Fatima Martin","Southeast","fatima.martin34@company.com","Bronze","2023-02-14","+1-538-170-7655",3634,1
"296864","Christopher Wilson","Northwest","christopher.wilson75@mail.com","Silver","2018-12-10","+1-155-900-4088",9142,1
"438604","Karen Patel","Unknown","karen.patel846@hotmail.com","Bronze","2019-10-06","+1-015-783-9618",13547,1
"342280","Wei Rodriguez","Southwest","wei.rodriguez480@gmail.com","Silver","2018-07-16","+1-334-491-9682",2873,1
"194061","Thomas Jones","Southwest","thomas.jones762@icloud.com","Bronze","2019-09-28","Invalid",3910,1
"502565","Christopher Silva","West Coast","christopher.silva163@hotmail.com","Bronze","2019-12-10","+1-945-987-3291",2033,1
"236926","Linda Chen","Southwest","linda.chen231@company.com","Bronze","2023-12-07","+1-558-491-7898",2827,1
"809889","Zara Davis","Northeast","zara.davis65@icloud.com","Silver","2020-08-12","+1-904-220-0808",1397,""
"392729","Christopher Patel","Northeast","christopher.patel774@icloud.com","Bronze","2018-12-06","+1-071-425-4777",6181,""
"129282","Carlos Patel","West Coast","carlos.patel234@icloud.com","Gold","2022-07-20","+1-334-988-0661",386,1
"561466","ROBERT SINGH","Unknown","robert.singh229@hotmail.com","Bronze","2021-10-23","+1-898-721-2860",6829,1
"348580","Elena Silva","Northeast","elena.silva830@mail.com","Silver","2019-05-13","+1-801-307-5953",12015,1
"788643","Wei Fernandez","Southwest","wei.fernandez753@gmail.com","Gold","2018-07-13","+1-708-497-5630",8632,1
"480661","Wei Thomas","Northeast","wei.thomas490@work.org","Bronze","2020-06-05","+1-794-435-9356",3014,1
"522840","Joseph Patel","Southwest","joseph.patel765@gmail.com","Silver","2020-05-28","+1-144-798-9710",14745,1
